FX,NAB,fxExotic,other,EUR,1,WCOM51;WCOM53;WCOM49;WFX20;WFX04;ECOM101;RCOM100,1
FX,NAB,fxExotic,rangeAccrual,EUR,1,ECOM51;ECOM53;WFX20;WFX04;ECOM103;ECOM42;EFX50;RCOM100,1
FX,NAB,fxCorrelationSwap,,EUR,1,WCOM51;WCOM53;EFX07;WFX04;ECOM101;EFX50;RCOM100,1
FX,NAB,fxExotic,tarn,MYR,1,WCOM51;WCOM53;WCOM49;WFX04;ECOM101;ECOM42;RCOM100,1
FX,NAB,fxExotic,other,PEN,1,WCOM51;WCOM53;WFX04;EFX50;RCOM100,1
FX,NAB,fxExotic,barrier,RUB,1,ECOM51;ECOM53;ECOM49;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxVanillaOption,fxVanillaOption,USD,1,WCOM51;WCOM53;WFX20;WFX04;ECOM42;EFX50;RCOM100,1
FX,NAB,fxVolatilitySwap,,BRL,1,WCOM51;WCOM53;WCOM49;WFX04;ECOM42;EFX50;RCOM100,1
FX,NAB,fxForward,fxForward,USD,1,WCOM51;WCOM53;WFX20;WFX04;ECOM101;RCOM100,1
FX,NAB,fxExotic,barrier,USD,1,ECOM51;WCOM53;ECOM49;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxExotic,digital,TWD,1,ECOM51;WCOM53;ECOM49;WFX04;ECOM101;EFX50;RCOM100,1
FX,NAB,fxSwap,,EUR,1,WCOM51;WCOM53;WFX20;WFX04;WCOM34;ECOM101;EFX50;RCOM100,1
FX,NAB,fxExotic,asian,GBP,1,ECOM51;WCOM53;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxExotic,quanto,USD,1,WCOM51;WCOM53;WFX04;ECOM34;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxSwap,,COP,1,WCOM51;WCOM53;WFX04;ECOM101;EFX50;RCOM100,1
FX,NAB,fxForward,fxNonDelForward,INR,1,WCOM51;WCOM53;WFX04;ECOM101;RCOM100,1
FX,NAB,fxExotic,rangeAccrual,THB,1,ECOM51;ECOM53;WFX04;ECOM103;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxCorrelationSwap,,GBP,1,WCOM51;WCOM53;WFX04;ECOM101;EFX50;RCOM100,1
FX,NAB,fxExotic,tarn,USD,1,WCOM51;WCOM53;WFX20;WFX04;ECOM101;ECOM42;RCOM100,1
FX,NAB,fxVanillaOption,fxNonDelOption,CNH,1,WCOM51;WCOM53;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxVanillaOption,fxVanillaOption,CNY,1,WCOM51;WCOM53;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxFuture,,PLN,1,WCOM51;WCOM53;WFX04;RCOM100,1
FX,NAB,fxForVolAgreement,,KRW,1,WCOM51;WCOM53;WFX04;ECOM101;RCOM100,1
FX,NAB,fxExotic,asian,PHP,1,ECOM51;WCOM53;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxVolatilitySwap,,USD,1,WCOM51;WCOM53;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxVarianceSwap,,EUR,1,WCOM51;WCOM53;WCOM49;WFX20;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxVanillaOption,fxNonDelOption,GBP,1,WCOM51;WCOM53;WFX20;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxForward,fxNonDelForward,EUR,1,WCOM51;WCOM53;WFX20;WFX04;ECOM101;RCOM100,1
FX,NAB,fxExotic,digital,GBP,1,ECOM51;ECOM53;WFX04;ECOM101;EFX50;RCOM100,1
FX,NAB,fxVarianceSwap,,CLP,1,WCOM51;WCOM53;WFX04;ECOM101;ECOM42;EFX50;RCOM100,1
FX,NAB,fxForward,fxForward,IDR,1,WCOM51;WCOM53;WFX04;ECOM101;RCOM100,1
Analyzing Data for :VPC064BKC,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC064BKC,irs,fixedFloat,GBP,1,,0
Analyzing Data for :TST013BKD,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,TST013BKD,irs,fixedFloat,AUD,2,,0
IR,TST013BKD,irs,fixedFloat,AUD,3,WCOM102,3
IR,TST013BKD,irsSwaption,fixedFloat,CAD,1,WCOM102,1
Analyzing Data for :LCH002BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,LCH002BKA,irs,fixedFloat,CAD,8,,0
IR,LCH002BKA,irs,fixedFloat,CHF,16,,0
Analyzing Data for :CN5BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,CN5BKA,irs,fixedFloat,AUD,1,,0
Analyzing Data for :W7T008BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,W7T008BKA,irs,ois,USD,2,,0
IR,W7T008BKA,vanillaIrOption,capFloor,EUR,1,,0
Analyzing Data for :TST013BKE,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,TST013BKE,irs,fixedFloat,AUD,1,WCOM102,1
IR,TST013BKE,irForward,fra,EUR,1,WCOM102,1
Analyzing Data for :RVC043BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,RVC043BKA,irs,fixedFloat,USD,13,,0
Analyzing Data for :CLR002BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,CLR002BKA,irs,fixedFloat,GBP,1,,0
IR,CLR002BKA,irs,fixedFloat,USD,10,,0
IR,CLR002BKA,irs,fixedFloat,CHF,7,,0
Analyzing Data for :0912BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,0912BKA,irsSwaption,fixedFloat,CAD,41,,0
IR,0912BKA,crossCurrency,fixedFloat,AUD,5,EIR20,5
IR,0912BKA,irs,ois,USD,33,,0
IR,0912BKA,crossCurrency,fixedFloat,AUD,22,,0
Analyzing Data for :POLSRPBKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,POLSRPBKA,irs,fixedFloat,EUR,1,,0
Analyzing Data for :W7T006BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,W7T006BKA,irs,fixedFloat,AUD,1,,0
Analyzing Data for :TST013BKB,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,TST013BKB,irs,fixedFloat,AUD,1,WCOM102,1
Analyzing Data for :VPC064SSA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC064SSA,irs,fixedFloat,USD,5,,0
Analyzing Data for :SWROBOT01BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,SWROBOT01BKA,irs,fixedFloat,AUD,1,,0
Analyzing Data for :VPC109BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC109BKA,irs,fixedFloat,GBP,1,,0
Analyzing Data for :TST003BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,TST003BKA,irs,fixedFloat,CAD,4,,0
IR,TST003BKA,irsSwaption,fixedFloat,CAD,4,,0
IR,TST003BKA,irs,fixedFloat,AUD,23,,0
IR,TST003BKA,irForward,fra,EUR,3,,0
Analyzing Data for :BATTSTBKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,BATTSTBKA,irs,ois,USD,6,,0
IR,BATTSTBKA,irs,basisSwap,AUD,3,,0
IR,BATTSTBKA,irsSwaption,fixedFloat,AUD,1,,0
IR,BATTSTBKA,irs,fixedFloat,IDR,1,RCOM01,1
IR,BATTSTBKA,irs,fixedFloat,AUD,12,,0
IR,BATTSTBKA,irs,fixedFloat,USD,23,,0
IR,BATTSTBKA,vanillaIrOption,capFloor,AUD,1,,0
Analyzing Data for :SENICEBA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,SENICEBA,irs,fixedFloat,USD,6,,0
Analyzing Data for :0910BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,0910BKA,irsSwaption,fixedFloat,CAD,14,,0
Analyzing Data for :VPC064BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC064BKA,irs,fixedFloat,GBP,6,,0
IR,VPC064BKA,irs,fixedFloat,USD,14,,0
IR,VPC064BKA,irForward,fra,AUD,1,,0
Analyzing Data for :POLSRPBKB,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,POLSRPBKB,irs,fixedFloat,EUR,1,,0
Analyzing Data for :VPC019BKC,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC019BKC,irs,basisSwap,CAD,2,,0
IR,VPC019BKC,irForward,fra,GBP,2,,0
IR,VPC019BKC,irs,fixedFloat,USD,4,,0
Analyzing Data for :POLSPRSSA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,POLSPRSSA,irs,fixedFloat,USD,1,,0
Analyzing Data for :POLSPRBKB,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,POLSPRBKB,irs,fixedFloat,AUD,2,,0
Analyzing Data for :SENICEEUA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,SENICEEUA,irs,fixedFloat,USD,2,,0
Analyzing Data for :CN3BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,CN3BKA,irs,fixedFloat,AUD,6,,0
Analyzing Data for :0912BKB,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,0912BKB,irsSwaption,fixedFloat,CAD,8,,0
Analyzing Data for :VPC064BKB,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC064BKB,irs,fixedFloat,USD,5,,0
IR,VPC064BKB,irForward,fra,AUD,2,,0
Analyzing Data for :VPC110BKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,VPC110BKA,vanillaIrOption,capFloor,HUF,1,RCOM01,1
IR,VPC110BKA,irs,fixedFloat,AUD,6,,0
IR,VPC110BKA,irs,ois,EUR,2,,0
IR,VPC110BKA,irsSwaption,fixedFloat,USD,3,,0
Analyzing Data for :POLSPRBKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,POLSPRBKA,irs,fixedFloat,AUD,3,,0
IR,POLSPRBKA,irs,fixedFloat,EUR,3,,0
IR,POLSPRBKA,irForward,fra,GBP,1,,0
IR,POLSPRBKA,irs,fixedFloat,USD,2,,0
IR,POLSPRBKA,inflationSwap,fixedFloat,AUD,1,,0
IR,POLSPRBKA,irsSwaption,fixedFloat,USD,3,,0
IR,POLSPRBKA,irs,basisSwap,CAD,1,,0
Analyzing Data for :POLSKSBKA,
ASSET_CLASS_ID,CONTRIBUTOR_IDENTIFIER,INSTRUMENT_TYPE,INSTRUMENT_SUB_TYPE,NOTIONAL_CCY_CODE,TOTAL_COUNT,VALIDATION_CODES,ERROR_TRANSACTIONS
IR,POLSKSBKA,irs,fixedFloat,GBP,1,,0
